game_id,date,home_team,away_team,home_score,away_score,neutral_site
401603445,2024-01-27T19:00Z,oklahoma,west virginia,70,66,False
401603447,2024-01-31T02:00Z,kansas,oklahoma,83,54,False
401603454,2024-02-03T19:00Z,oklahoma,kansas,75,72,False
401603502,2024-02-29T01:00Z,oklahoma,ucf,71,77,False
401603507,2024-03-02T19:00Z,texas,oklahoma,81,65,False
401603513,2024-03-06T01:00Z,oklahoma,texas tech,58,75,False
401625414,2024-03-12T16:30Z,ucf,oklahoma,77,62,True
401719217,2024-11-05T02:00Z,oklahoma,green bay,89,76,False
401719218,2024-11-10T20:00Z,oklahoma,st thomas minnesota,80,71,False
401719219,2024-11-15T01:00Z,oklahoma,southern illinois,85,78,False
401715588,2024-11-21T19:30Z,florida atlantic,oklahoma,86,78,True
401729788,2024-11-22T19:00Z,oklahoma,miami,80,74,True
401729792,2024-11-24T20:00Z,nevada,oklahoma,90,78,True
401726409,2024-12-05T01:00Z,tulsa,oklahoma,55,76,False
401715567,2024-12-08T17:00Z,seton hall,oklahoma,76,85,False
401719220,2024-12-19T01:00Z,oklahoma,tarleton,66,61,False
401719221,2024-12-22T20:00Z,oklahoma,oral roberts,86,74,False
401725642,2025-01-04T17:00Z,west virginia,oklahoma,69,50,False
401725649,2025-01-08T01:00Z,oklahoma,kansas,79,66,False
401725657,2025-01-12T00:00Z,utah,oklahoma,83,62,False
401725693,2025-01-26T20:00Z,texas tech,oklahoma,64,54,False
401725699,2025-01-30T01:00Z,kansas,oklahoma,85,57,False
401725704,2025-02-01T20:00Z,oklahoma,utah,81,72,False
401725733,2025-02-13T00:00Z,tcu,oklahoma,73,72,False
401725736,2025-02-15T20:00Z,oklahoma,texas tech,55,93,False
401725748,2025-02-20T02:00Z,oklahoma,ucf,104,95,False
401725752,2025-02-22T21:00Z,kansas,oklahoma,96,64,False
401725781,2025-03-06T00:00Z,ucf,oklahoma,83,70,False
401254109,2020-11-29T00:00Z,old dominion,william and mary,86,78,False
401259301,2020-12-03T01:00Z,norfolk,old dominion,66,80,False
401259302,2020-12-12T22:00Z,vcu,old dominion,77,54,False
401254110,2020-12-23T00:00Z,old dominion,virginia wesleyan,77,57,False
401254221,2021-01-02T00:00Z,florida international,old dominion,82,67,False
401254222,2021-01-02T20:00Z,florida international,old dominion,66,71,False
401254207,2021-01-09T00:00Z,old dominion,florida atlantic,71,67,False
401254208,2021-01-10T00:00Z,old dominion,florida atlantic,64,55,False
401254111,2021-01-15T20:00Z,rice,old dominion,69,59,False
401254112,2021-01-16T19:00Z,rice,old dominion,58,61,False
401254559,2021-02-10T23:00Z,charlotte,old dominion,76,78,False
401254560,2021-02-13T21:00Z,old dominion,charlotte,64,45,False
401254561,2021-02-20T00:30Z,uab,old dominion,76,69,False
401254562,2021-02-20T21:00Z,uab,old dominion,58,65,False
401254563,2021-02-27T00:00Z,old dominion,middle tennessee,67,61,False
401254564,2021-02-28T00:00Z,old dominion,middle tennessee,73,60,False
401288093,2021-03-06T01:00Z,western kentucky,old dominion,69,71,False
401288153,2021-03-06T22:00Z,western kentucky,old dominion,60,57,False
401372779,2021-11-11T00:00Z,old dominion,virginia wesleyan,80,60,False
401365223,2021-11-16T00:00Z,old dominion,manhattan,79,58,False
401377043,2021-11-21T17:30Z,old dominion,pennsylvania,63,71,True
401372780,2021-11-26T21:00Z,old dominion,longwood,62,61,False
401371570,2021-12-05T00:00Z,george mason,old dominion,50,60,False
401372241,2021-12-08T00:00Z,william and mary,old dominion,59,74,False
401371974,2021-12-12T01:00Z,old dominion,vcu,66,75,False
401371726,2021-12-19T21:00Z,richmond,old dominion,67,61,False
401372781,2021-12-31T00:00Z,florida international,old dominion,77,82,False
401372782,2022-01-14T00:00Z,old dominion,utsa,83,51,False
401372783,2022-01-16T00:00Z,old dominion,utep,70,78,False
401372784,2022-01-21T01:00Z,rice,old dominion,77,69,False
401408653,2022-01-27T00:00Z,charlotte,old dominion,71,67,False
401372663,2022-01-30T00:00Z,old dominion,charlotte,68,52,False
401372785,2022-02-06T00:00Z,old dominion,western kentucky,60,77,False
401412468,2022-02-08T23:00Z,florida atlantic,old dominion,81,62,False
401372763,2022-02-11T00:00Z,middle tennessee,old dominion,63,48,False
401372786,2022-02-13T19:00Z,old dominion,uab,81,72,False
401372787,2022-02-20T00:00Z,western kentucky,old dominion,73,64,False
401372702,2022-02-25T00:00Z,old dominion,florida atlantic,70,51,False
401372788,2022-02-27T00:00Z,old dominion,florida international,83,63,False
401372722,2022-03-03T00:00Z,louisiana tech,old dominion,67,54,False
401372766,2022-03-05T19:00Z,old dominion,middle tennessee,68,64,False
401409390,2022-03-10T02:00Z,utep,old dominion,74,64,True
401489506,2022-11-08T00:00Z,old dominion,maryland eastern shore,84,65,False
401489507,2022-11-12T00:00Z,drexel,old dominion,71,59,False
401489508,2022-11-15T00:00Z,old dominion,virginia wesleyan,72,58,False
401482994,2022-11-17T19:00Z,virginia tech,old dominion,75,71,True
401485475,2022-12-04T00:00Z,old dominion,norfolk,68,62,False
401489511,2022-12-08T00:00Z,old dominion,william and mary,72,62,False
401489512,2022-12-11T01:00Z,old dominion,gardner webb,44,43,False
401487641,2022-12-21T21:00Z,old dominion,george mason,78,77,False
401470281,2023-01-06T00:00Z,troy,old dominion,78,71,False
401470307,2023-01-20T00:00Z,old dominion,georgia,70,58,False
401470324,2023-01-27T01:00Z,south alabama,old dominion,64,66,False
401470350,2023-02-10T00:00Z,georgia,old dominion,60,63,False
401470359,2023-02-11T22:00Z,texas,old dominion,68,70,False
401470379,2023-02-23T00:00Z,old dominion,southern miss,69,64,False
401514374,2023-03-02T23:00Z,old dominion,texas,36,65,True
401581854,2023-11-07T00:00Z,old dominion,virginia wesleyan,71,57,False
401581856,2023-11-22T21:00Z,old dominion,princeton,56,76,False
401581857,2023-11-26T19:00Z,old dominion,drexel,68,61,False
401581858,2023-11-30T00:00Z,old dominion,radford,69,68,False
401581860,2023-12-07T00:00Z,william and mary,old dominion,84,79,False
401581338,2023-12-21T22:23Z,old dominion,tcu,87,111,True
401581555,2023-12-23T00:30Z,old dominion,temple,78,63,True
401581704,2023-12-31T00:00Z,old dominion,south alabama,59,61,False
401581705,2024-01-05T00:00Z,troy,old dominion,86,73,False
401581658,2024-01-12T00:00Z,georgia,old dominion,77,70,False
401581691,2024-01-21T00:00Z,old dominion,ul monroe,73,80,False
401581706,2024-02-08T01:00Z,southern miss,old dominion,78,73,False
401581663,2024-02-18T00:00Z,old dominion,georgia,65,68,False
401625590,2024-03-06T01:30Z,texas,old dominion,92,83,True
401722317,2024-11-13T00:00Z,radford,old dominion,87,75,False
401723724,2024-11-16T00:00Z,old dominion,maryland eastern shore,73,71,False
401727066,2024-11-20T00:00Z,old dominion,randolph macon,71,55,False
401729774,2024-11-25T22:00Z,old dominion,high point,67,73,True
401729776,2024-11-26T16:00Z,old dominion,duquesne,54,67,True
401726061,2024-12-03T00:00Z,old dominion,william and mary,88,83,False
401714511,2024-12-21T20:00Z,ul monroe,old dominion,75,80,False
401727067,2024-12-28T21:00Z,old dominion,virginia wesleyan,82,44,False
401714527,2025-01-04T21:00Z,old dominion,southern miss,74,71,False
401714541,2025-01-11T20:00Z,south alabama,old dominion,63,71,False
401714587,2025-02-06T00:00Z,old dominion,texas,75,64,False
401746099,2025-02-08T19:00Z,eastern michigan,old dominion,76,70,False
401714597,2025-02-14T00:00Z,georgia,old dominion,97,75,False
401714617,2025-02-23T00:00Z,old dominion,georgia,70,76,False
401744223,2025-03-07T01:30Z,texas,old dominion,61,64,True
401744229,2025-03-09T02:00Z,troy,old dominion,75,59,True
401266775,2020-12-11T01:00Z,ole miss,jackson,80,45,False
401257338,2020-12-12T22:00Z,ole miss,unc wilmington,78,58,False
401257339,2020-12-17T01:00Z,middle tennessee,ole miss,51,70,False
401257341,2020-12-22T22:00Z,ole miss,ut martin,90,43,False
401257342,2021-01-02T23:00Z,ole miss,wichita,79,83,False
401258767,2021-01-23T20:30Z,ole miss,texas aandm,61,50,False
401258781,2021-02-03T00:00Z,ole miss,tennessee,52,50,False
401258804,2021-02-13T23:00Z,south carolina,ole miss,74,81,False
401258833,2021-02-27T20:30Z,vanderbilt,ole miss,75,70,False
401308019,2021-03-07T00:00Z,ole miss,vanderbilt,56,46,False
401287154,2021-03-12T02:30Z,ole miss,south carolina,76,59,True
401371565,2021-11-10T00:30Z,ole miss,new orleans,82,61,False
401377048,2021-11-20T02:00Z,elon,ole miss,56,74,True
401371879,2021-11-26T21:00Z,ole miss,mississippi valley,73,58,False
401365261,2021-12-01T00:30Z,ole miss,rider,75,51,False
401371881,2021-12-12T01:30Z,ole miss,western kentucky,48,71,True
401371882,2021-12-16T00:30Z,ole miss,middle tennessee,62,52,False
401371883,2021-12-21T21:00Z,ole miss,samford,73,75,False
401364849,2022-01-06T00:00Z,tennessee,ole miss,66,60,False
401364860,2022-01-12T01:30Z,texas aandm,ole miss,67,51,False
401371769,2022-01-29T21:00Z,ole miss,kansas,67,56,False
401364932,2022-02-16T00:00Z,ole miss,south carolina,74,77,False
401364954,2022-02-26T20:30Z,ole miss,texas aandm,66,76,False
401364970,2022-03-05T23:00Z,ole miss,vanderbilt,61,63,False
401483207,2022-11-12T00:00Z,ole miss,florida atlantic,80,67,False
401483209,2022-11-19T00:30Z,ole miss,ut martin,72,68,False
401483210,2022-11-24T18:30Z,stanford,ole miss,68,72,True
401486730,2022-11-25T16:00Z,ole miss,siena,74,62,True
401483212,2022-12-10T20:00Z,ole miss,valparaiso,98,61,False
401483213,2022-12-15T00:30Z,ole miss,ucf,61,72,False
401483214,2022-12-17T22:00Z,ole miss,temple,63,55,False
401483215,2022-12-20T20:00Z,ole miss,north alabama,65,66,False
401484531,2022-12-28T22:00Z,ole miss,tennessee,59,63,False
401484563,2023-01-17T23:30Z,south carolina,ole miss,58,70,False
401484597,2023-02-04T18:00Z,vanderbilt,ole miss,74,71,False
401484606,2023-02-11T18:00Z,ole miss,south carolina,61,64,False
401484641,2023-03-01T02:00Z,ole miss,texas aandm,61,69,False
401519346,2023-03-09T00:00Z,south carolina,ole miss,61,67,True
401519349,2023-03-09T20:45Z,tennessee,ole miss,70,55,True
401594543,2023-11-15T01:00Z,ole miss,detroit mercy,70,69,False
401594544,2023-11-18T02:00Z,ole miss,sam houston,70,67,False
401593852,2023-11-22T20:30Z,temple,ole miss,76,77,False
401594545,2023-12-10T21:00Z,ucf,ole miss,68,70,False
401591573,2023-12-20T00:00Z,ole miss,troy,74,53,False
401594546,2023-12-23T19:00Z,ole miss,southern miss,89,72,True
401594547,2023-12-31T21:00Z,ole miss,bryant,95,78,False
401597110,2024-01-06T23:00Z,tennessee,ole miss,90,64,False
401597125,2024-01-13T18:00Z,ole miss,vanderbilt,69,56,False
401597153,2024-01-28T01:30Z,texas aandm,ole miss,68,71,False
401597170,2024-02-06T23:30Z,south carolina,ole miss,68,65,False
401597203,2024-02-24T20:30Z,ole miss,south carolina,59,72,False
401597231,2024-03-09T19:00Z,ole miss,texas aandm,60,86,False
401625451,2024-03-14T23:00Z,texas aandm,ole miss,80,71,True
401715317,2024-11-05T01:30Z,ole miss,long island,90,60,False
401715318,2024-11-09T00:00Z,ole miss,grambling,66,64,False
401715319,2024-11-13T01:00Z,ole miss,south alabama,64,54,False
401715321,2024-11-22T01:00Z,ole miss,oral roberts,100,68,False
401731040,2024-11-29T23:00Z,purdue,ole miss,80,78,True
401715323,2024-12-08T01:00Z,ole miss,lindenwood,86,53,False
401715324,2024-12-14T21:00Z,ole miss,southern miss,77,46,True
401715325,2024-12-18T00:00Z,ole miss,southern,74,61,False
401711713,2024-12-21T22:00Z,ole miss,queens,80,62,False
401708343,2025-01-23T02:00Z,ole miss,texas aandm,62,63,False
401708357,2025-01-30T02:00Z,ole miss,texas,72,69,False
401708386,2025-02-13T00:00Z,south carolina,ole miss,68,72,False
401708410,2025-02-22T20:30Z,vanderbilt,ole miss,77,72,False
401708430,2025-03-06T02:00Z,ole miss,tennessee,78,76,False
401261729,2020-11-29T01:00Z,oral roberts,rogers,93,63,False
401259043,2020-12-03T00:00Z,wichita,oral roberts,85,80,False
401269135,2020-12-12T20:00Z,oral roberts,southwestern christian,111,58,False
401261733,2020-12-16T01:00Z,oral roberts,bacone,96,65,False
401258918,2021-01-02T22:00Z,omaha,oral roberts,83,95,False
401258922,2021-01-03T22:00Z,omaha,oral roberts,75,86,False
401258931,2021-01-15T19:00Z,denver,oral roberts,84,88,False
401258937,2021-01-16T19:00Z,denver,oral roberts,82,91,False
401258955,2021-02-06T01:30Z,north dakota,oral roberts,61,54,False
401258959,2021-02-07T01:30Z,north dakota,oral roberts,74,80,False
401258969,2021-02-13T22:00Z,oral roberts,south dakota,103,86,False
401258970,2021-02-14T22:00Z,oral roberts,south dakota,80,95,False
401258975,2021-02-20T21:30Z,south dakota,oral roberts,86,84,False
401258984,2021-02-27T22:00Z,oral roberts,western illinois,85,81,False
401258986,2021-02-28T22:00Z,oral roberts,western illinois,95,59,False
401287754,2021-03-08T23:45Z,south dakota,oral roberts,88,90,True
401287755,2021-03-10T02:00Z,north dakota,oral roberts,72,75,True
401371736,2021-11-13T01:00Z,oral roberts,southwestern christian,121,50,False
401371737,2021-11-19T01:00Z,oral roberts,haskell,89,46,False
401371738,2021-11-24T01:00Z,oral roberts,rogers,91,31,False
401371739,2021-11-30T01:00Z,oral roberts,tulsa,87,80,False
401371740,2021-12-03T01:00Z,tcu,oral roberts,71,63,False
401371616,2021-12-05T01:00Z,houston christian,oral roberts,67,85,False
401371741,2021-12-11T21:00Z,missouri,oral roberts,69,60,False
401371742,2021-12-17T01:00Z,oral roberts,ut arlington,71,62,False
401365634,2021-12-21T01:00Z,south dakota,oral roberts,73,82,False
401365639,2021-12-23T01:00Z,south dakota,oral roberts,82,76,False
401365644,2021-12-31T01:00Z,oral roberts,denver,83,66,False
401365650,2022-01-02T01:00Z,oral roberts,omaha,107,62,False
401365652,2022-01-07T01:00Z,st thomas minnesota,oral roberts,66,81,False
401365656,2022-01-08T20:00Z,western illinois,oral roberts,86,87,False
401365677,2022-01-23T01:00Z,oral roberts,north dakota,71,72,False
401365680,2022-01-28T01:00Z,omaha,oral roberts,88,100,False
401365682,2022-01-29T21:00Z,denver,oral roberts,80,89,False
401365689,2022-02-04T01:00Z,oral roberts,western illinois,85,90,False
401365695,2022-02-06T01:00Z,oral roberts,st thomas minnesota,88,66,False
401365705,2022-02-18T01:00Z,north dakota,oral roberts,77,59,False
401365717,2022-02-25T01:00Z,oral roberts,south dakota,102,106,False
401365722,2022-02-27T01:00Z,oral roberts,south dakota,87,92,False
401408166,2022-03-07T02:30Z,oral roberts,western illinois,80,68,True
401408168,2022-03-08T02:30Z,north dakota,oral roberts,92,72,True
401489012,2022-11-08T03:00Z,saint mary's,oral roberts,78,70,False
401491870,2022-11-12T01:00Z,oral roberts,john brown,95,62,False
401488644,2022-11-16T01:00Z,texas southern,oral roberts,64,82,False
401491871,2022-11-20T01:00Z,oral roberts,oklahoma baptist,98,86,False
401487402,2022-11-23T02:00Z,utah,oral roberts,95,85,False
401491872,2022-11-27T22:00Z,oral roberts,rogers,81,70,False
401491873,2022-11-30T01:00Z,oral roberts,ozark christian,116,68,False
401491874,2022-12-03T20:00Z,tulsa,oral roberts,66,77,False
401485339,2022-12-13T01:00Z,oral roberts,liberty,84,70,False
401491875,2022-12-17T01:00Z,oral roberts,missouri,80,77,False
401470176,2022-12-20T01:00Z,oral roberts,south dakota,79,40,False
401470183,2022-12-30T01:00Z,omaha,oral roberts,89,92,False
401470188,2022-12-31T20:00Z,denver,oral roberts,62,80,False
401470203,2023-01-13T01:00Z,oral roberts,western illinois,87,63,False
401470208,2023-01-15T01:00Z,oral roberts,st thomas minnesota,81,69,False
401470213,2023-01-20T01:00Z,north dakota,oral roberts,69,92,False
401470219,2023-01-27T01:00Z,oral roberts,denver,102,61,False
401470225,2023-01-29T01:00Z,oral roberts,omaha,73,64,False
401514034,2023-01-31T01:00Z,oral roberts,south dakota,103,53,False
401470240,2023-02-10T01:00Z,st thomas minnesota,oral roberts,88,95,False
401470244,2023-02-11T20:00Z,western illinois,oral roberts,73,82,False
401470253,2023-02-19T01:00Z,oral roberts,north dakota,74,66,False
401470256,2023-02-24T01:00Z,south dakota,oral roberts,70,82,False
401470261,2023-02-25T20:00Z,south dakota,oral roberts,65,69,False
401514367,2023-03-07T00:00Z,oral roberts,st thomas minnesota,70,65,True
401514369,2023-03-08T02:00Z,oral roberts,north dakota,92,58,True
401594601,2023-11-07T01:00Z,ut arlington,oral roberts,75,71,False
401594602,2023-11-11T01:00Z,oral roberts,mid america christian,74,69,False
401577698,2023-11-14T01:00Z,missouri,oral roberts,84,69,False
401575512,2023-11-18T01:00Z,texas aandm,oral roberts,74,66,False
401581870,2023-11-22T01:00Z,oral roberts,texas southern,65,63,False
401594603,2023-11-29T01:00Z,kansas,oral roberts,88,78,False
401594604,2023-12-03T01:00Z,oral roberts,tulsa,79,70,False
401594605,2023-12-10T01:00Z,oral roberts,ozark christian,110,51,False
401594606,2023-12-13T02:00Z,texas tech,oral roberts,82,76,False
401594608,2023-12-20T01:00Z,oral roberts,john brown,71,59,False
401580027,2023-12-31T22:00Z,denver,oral roberts,86,89,False
401580037,2024-01-07T01:00Z,oral roberts,weber,78,83,False
401580040,2024-01-12T01:00Z,oral roberts,south dakota,84,66,False
401580044,2024-01-14T01:00Z,oral roberts,st thomas minnesota,76,87,False
401580052,2024-01-20T19:00Z,north dakota,oral roberts,72,67,False
401580058,2024-01-26T01:00Z,oral roberts,omaha,74,67,False
401580061,2024-01-28T01:00Z,oral roberts,south dakota,87,82,False
401580068,2024-02-04T01:00Z,oral roberts,denver,82,76,False
401580073,2024-02-09T01:00Z,st thomas minnesota,oral roberts,85,63,False
401580078,2024-02-10T21:00Z,south dakota,oral roberts,83,72,False
401580080,2024-02-16T01:00Z,oral roberts,north dakota,60,73,False
401580091,2024-02-23T01:00Z,omaha,oral roberts,71,70,False
401580094,2024-02-24T19:00Z,south dakota,oral roberts,77,76,False
401625492,2024-03-09T01:00Z,oral roberts,south dakota,77,62,True
401625493,2024-03-10T00:00Z,south dakota,oral roberts,79,63,True
401727111,2024-11-09T01:00Z,oral roberts,ozark christian,105,49,False
401726386,2024-11-14T01:00Z,tulsa,oral roberts,85,76,False
401730668,2024-11-17T01:00Z,oral roberts,haskell,87,52,False
401727112,2024-11-26T01:30Z,oral roberts,rogers,68,69,False
401727113,2024-12-01T21:00Z,oral roberts,missouri,67,72,False
401720898,2024-12-05T01:00Z,oral roberts,northern arizona,83,76,False
401715642,2024-12-17T01:00Z,texas tech,oral roberts,86,50,False
401727114,2024-12-31T01:00Z,oral roberts,texas aandm texarkana,92,54,False
401706510,2025-01-10T01:00Z,oral roberts,north dakota,96,110,False
401706517,2025-01-17T01:00Z,south dakota,oral roberts,92,82,False
401706521,2025-01-18T22:15Z,south dakota,oral roberts,84,70,False
401706523,2025-01-24T01:00Z,oral roberts,denver,68,70,False
401706527,2025-01-26T01:00Z,oral roberts,omaha,76,84,False
401706532,2025-01-30T01:00Z,st thomas minnesota,oral roberts,86,71,False
401706546,2025-02-09T01:00Z,oral roberts,south dakota,74,75,False
401706550,2025-02-14T02:00Z,north dakota,oral roberts,94,88,False
401706556,2025-02-20T02:00Z,denver,oral roberts,71,60,False
401706561,2025-02-23T01:00Z,oral roberts,st thomas minnesota,71,66,False
401706566,2025-02-28T01:00Z,oral roberts,south dakota,69,77,False
401706568,2025-03-01T19:05Z,omaha,oral roberts,80,57,False
401264449,2020-11-27T18:00Z,oregon,northwest,114,42,False
401257439,2020-12-03T03:00Z,washington,oregon,59,55,False
401260162,2020-12-06T21:00Z,oregon,wyoming,73,76,False
401263921,2020-12-11T01:00Z,oregon,portland,86,87,False
401264403,2020-12-16T22:00Z,oregon,utsa,73,61,False
401271033,2020-12-23T02:00Z,oregon,portland,67,62,False
401265352,2021-01-04T20:00Z,oregon,stanford,71,81,False
401276973,2021-01-20T00:00Z,oregon,usc,58,56,False
401265389,2021-01-24T03:30Z,oregon,oregon,64,75,False
401265396,2021-01-28T22:00Z,usc,oregon,75,62,False
401265400,2021-01-31T00:00Z,ucla,oregon,57,52,False
401265406,2021-02-05T02:00Z,oregon,washington,91,71,False
401265412,2021-02-06T23:00Z,oregon,washington,68,66,False
401265430,2021-02-19T01:30Z,oregon,utah,74,56,False
401265444,2021-02-27T23:30Z,stanford,oregon,62,73,False
401305697,2021-03-04T00:00Z,utah,oregon,70,75,False
401265451,2021-03-08T01:00Z,oregon,oregon,67,80,False
401303926,2021-03-11T22:30Z,ucla,oregon,79,83,True
401303929,2021-03-13T01:30Z,oregon,oregon,64,75,True
401373365,2021-11-10T03:30Z,oregon,portland,73,64,False
401371934,2021-11-16T02:00Z,tulsa,oregon,64,58,False
401373428,2021-11-19T02:00Z,oregon,samford,77,78,False
401373772,2021-11-21T20:00Z,oregon,princeton,80,81,False
401370058,2021-11-27T02:30Z,wake forest,oregon,80,77,True
401376711,2021-11-27T21:00Z,oregon,penn,45,60,True
401373642,2021-12-15T03:00Z,oregon,uc davis,64,71,False
401371904,2021-12-19T01:00Z,oregon,texas aandm,73,83,False
401373874,2021-12-22T04:00Z,oregon,nicholls,83,61,False
401377368,2021-12-31T02:00Z,oregon,utah,88,76,False
401403250,2022-01-11T03:00Z,oregon,oregon,76,78,False
401377412,2022-01-14T04:00Z,usc,oregon,81,71,False
401377417,2022-01-16T03:30Z,ucla,oregon,81,65,False
401377424,2022-01-21T04:30Z,oregon,washington,72,82,False
401377439,2022-01-30T03:00Z,oregon,oregon,78,56,False
401377444,2022-02-04T02:00Z,utah,oregon,84,59,False
401377462,2022-02-13T03:30Z,oregon,stanford,65,76,False
401377477,2022-02-25T04:00Z,oregon,usc,91,94,False
401377479,2022-02-26T21:00Z,oregon,ucla,55,94,False
401414552,2022-03-01T04:00Z,oregon,washington,97,103,False
401377487,2022-03-04T04:00Z,washington,oregon,71,67,False
401377491,2022-03-06T00:30Z,washington,oregon,78,67,False
401409375,2022-03-09T22:30Z,oregon,oregon,86,72,True
401492624,2022-11-08T04:59Z,oregon,tulsa,73,70,False
401497115,2022-11-16T04:00Z,oregon,bushnell,83,66,False
401491696,2022-11-20T03:00Z,oregon,portland,66,79,False
401486749,2022-11-28T04:00Z,portland,oregon,83,71,True
401490311,2022-12-02T03:00Z,oregon,washington,66,65,False
401483475,2022-12-05T00:00Z,usc,oregon,63,62,False
401483242,2022-12-11T23:00Z,texas aandm,oregon,72,54,False
401489106,2022-12-16T03:30Z,oregon,seattle u,73,58,False
401492426,2022-12-18T20:00Z,oregon,green bay,65,56,False
401489595,2022-12-22T03:00Z,oregon,denver,57,52,False
401490318,2023-01-01T01:00Z,oregon,oregon,77,68,False
401490326,2023-01-06T03:00Z,utah,oregon,79,60,False
401490348,2023-01-20T04:00Z,stanford,oregon,67,46,False
401490357,2023-01-27T04:00Z,oregon,utah,44,63,False
401490380,2023-02-10T02:00Z,oregon,ucla,47,62,False
401490384,2023-02-11T23:00Z,oregon,usc,61,58,False
401490393,2023-02-17T04:00Z,washington,oregon,80,62,False
401490398,2023-02-19T01:00Z,washington,oregon,61,47,False
401490406,2023-02-26T03:00Z,oregon,oregon,67,69,False
401490411,2023-03-03T02:00Z,oregon,stanford,60,83,False
401602729,2023-11-06T22:30Z,oregon,linfield college,82,46,False
401591566,2023-11-11T00:00Z,oregon,troy,81,80,False
401582119,2023-11-24T20:00Z,pittsburgh,oregon,76,51,True
401597914,2023-12-01T03:00Z,oregon,uc davis,71,59,False
401584454,2023-12-09T22:00Z,oregon,utah valley,74,71,False
401592099,2023-12-17T20:00Z,oregon,utsa,66,65,False
401607352,2023-12-29T03:00Z,oregon,ucla,62,69,False
401607358,2023-12-31T03:00Z,oregon,usc,86,70,False
401607368,2024-01-05T04:00Z,washington,oregon,65,58,False
401607463,2024-01-06T23:00Z,washington,oregon,79,72,False
401607376,2024-01-12T04:00Z,oregon,stanford,84,88,False
401607385,2024-01-19T02:00Z,utah,oregon,74,47,False
401607404,2024-02-02T03:30Z,ucla,oregon,71,63,False
401607469,2024-02-04T00:00Z,usc,oregon,82,54,False
401607415,2024-02-09T03:00Z,oregon,washington,58,64,False
401607461,2024-02-11T00:00Z,oregon,washington,55,67,False
401607426,2024-02-18T03:00Z,oregon,oregon,58,60,False
401607470,2024-02-24T22:00Z,stanford,oregon,73,85,False
401607468,2024-02-29T04:00Z,oregon,oregon,78,71,False
401607443,2024-03-08T04:00Z,oregon,utah,92,85,False
401625474,2024-03-13T21:45Z,ucla,oregon,67,57,True
401725805,2024-11-05T03:00Z,oregon,utah tech,80,57,False
401720513,2024-11-09T03:00Z,oregon,weber,76,48,False
401727831,2024-11-13T04:00Z,oregon,western oregon,94,58,False
401722337,2024-11-16T03:00Z,oregon,cal fullerton,70,51,False
401721653,2024-11-22T03:00Z,oregon,oregon,75,78,False
401722407,2024-12-01T03:00Z,oregon,uc davis,90,57,False
401720981,2024-12-14T22:00Z,oregon,uc irvine,67,55,False
401720912,2024-12-18T03:00Z,oregon,sacramento,82,45,False
401729808,2024-12-24T01:00Z,oakland,oregon,74,80,True
401706668,2024-12-31T02:30Z,oregon,portland,89,79,False
401706673,2025-01-03T03:00Z,loyola marymount,oregon,82,61,False
401706681,2025-01-04T23:00Z,oregon,san diego,81,54,False
401706685,2025-01-10T03:00Z,santa clara,oregon,82,81,False
401706688,2025-01-12T03:00Z,pacific,oregon,55,91,False
401706692,2025-01-17T04:00Z,oregon,gonzaga,97,89,False
401706698,2025-01-19T03:00Z,san francisco,oregon,81,70,False
401706704,2025-01-24T02:30Z,oregon,pepperdine,83,63,False
401706710,2025-01-25T23:00Z,oregon,santa clara,83,69,False
401706712,2025-01-29T04:10Z,gonzaga,oregon,98,60,False
401706722,2025-02-07T04:00Z,oregon,washington,82,74,False
401706729,2025-02-09T03:00Z,oregon,saint mary's,49,63,False
401706733,2025-02-14T03:00Z,portland,oregon,84,72,False
401706739,2025-02-15T23:00Z,oregon,pacific,79,65,False
401706744,2025-02-21T03:00Z,pepperdine,oregon,78,84,False
401706748,2025-02-22T22:00Z,san diego,oregon,73,83,False
401706753,2025-02-27T04:00Z,oregon,san francisco,72,74,False
401706760,2025-03-02T03:00Z,saint mary's,oregon,74,64,False
401744260,2025-03-09T02:00Z,oregon,pepperdine,73,77,True
401257632,2020-11-25T22:00Z,pacific,uc riverside,66,60,False
401257634,2020-12-01T02:30Z,nevada,pacific,70,58,False
401271133,2020-12-21T01:00Z,westmont,pacific,64,92,False
401253726,2021-01-14T22:00Z,pacific,santa clara,79,58,False
401253730,2021-01-16T23:00Z,pacific,loyola marymount,58,49,False
401253735,2021-01-22T02:00Z,pepperdine,pacific,85,68,False
401253738,2021-01-24T03:00Z,gonzaga,pacific,95,49,False
401284857,2021-02-05T02:00Z,pacific,gonzaga,58,76,False
401286700,2021-02-11T22:00Z,pacific,portland,84,57,False
401253764,2021-02-14T00:00Z,loyola marymount,pacific,80,76,False
401253774,2021-02-20T21:00Z,portland,pacific,58,80,False
401302093,2021-02-23T20:00Z,san diego,pacific,67,77,False
401302153,2021-02-26T04:00Z,saint mary's,pacific,58,46,False
401302173,2021-02-28T03:00Z,pacific,san francisco,76,69,False
401287469,2021-03-06T04:59Z,pacific,santa clara,76,81,True
401371249,2021-11-11T02:30Z,pacific,northern colorado,65,67,True
401371250,2021-11-12T02:30Z,hawai'i hilo,pacific,74,85,True
401371259,2021-11-17T03:00Z,pacific,stanislaus,65,46,False
401371262,2021-11-20T03:00Z,pacific,utep,64,73,False
401371277,2021-12-02T02:00Z,uc davis,pacific,63,57,False
401371281,2021-12-05T01:00Z,cal fullerton,pacific,66,57,False
